 "GAGE No.    3:  K,I,J Coord. =     1,   46,   41;  STREAM SEGMENT =     8;  REACH =    23 "
     "DATA: Time           Stage            Flow"
     3.4300000E+02   4.1051987E+03   1.1871452E+05
     3.4400000E+02   4.1052539E+03   1.7892041E+05
     3.4500000E+02   4.1052124E+03   1.3260906E+05
     3.4600000E+02   4.1051982E+03   1.1842145E+05
     3.4700000E+02   4.1051953E+03   1.1547983E+05
     3.4800000E+02   4.1051826E+03   1.0342771E+05
     3.4900000E+02   4.1051953E+03   1.1555229E+05
     3.5000000E+02   4.1051865E+03   1.0683579E+05
     3.5100000E+02   4.1051753E+03   9.6598406E+04
     3.5200000E+02   4.1051934E+03   1.1347672E+05
     3.5300000E+02   4.1051782E+03   9.9068070E+04
     3.5400000E+02   4.1051787E+03   9.9585648E+04
     3.5500000E+02   4.1051865E+03   1.0701317E+05
     3.5600000E+02   4.1051772E+03   9.8017016E+04
     3.5700000E+02   4.1051733E+03   9.4521570E+04
     3.5800000E+02   4.1051743E+03   9.5344047E+04
     3.5900000E+02   4.1052710E+03   1.9895533E+05
     3.6000000E+02   4.1052290E+03   1.5042716E+05
     3.6100000E+02   4.1052998E+03   2.3599417E+05
     3.6200000E+02   4.1052310E+03   1.5240417E+05
     3.6300000E+02   4.1052192E+03   1.4023969E+05
     3.6400000E+02   4.1052192E+03   1.3977773E+05
     3.6500000E+02   4.1052012E+03   1.2111254E+05
     3.6600000E+02   4.1051929E+03   1.1293011E+05
     3.6700000E+02   4.1051855E+03   1.0605754E+05
     3.6800000E+02   4.1051719E+03   9.3385250E+04
     3.6900000E+02   4.1051631E+03   8.5489375E+04
     3.7000000E+02   4.1051587E+03   8.1628070E+04
     3.7100000E+02   4.1051816E+03   1.0223589E+05
     3.7200000E+02   4.1051631E+03   8.5672008E+04
     3.7300000E+02   4.1051846E+03   1.0491862E+05
     3.7400000E+02   4.1052842E+03   2.1589584E+05
     3.7500000E+02   4.1052578E+03   1.8354409E+05
     3.7600000E+02   4.1052124E+03   1.3282595E+05
     3.7700000E+02   4.1051943E+03   1.1466519E+05
     3.7800000E+02   4.1051777E+03   9.8556469E+04
     3.7900000E+02   4.1051753E+03   9.6389805E+04
     3.8000000E+02   4.1054785E+03   5.1388397E+05
     3.8100000E+02   4.1052969E+03   2.3185236E+05
     3.8200000E+02   4.1053057E+03   2.4366361E+05
     3.8300000E+02   4.1056074E+03   7.6547438E+05
     3.8400000E+02   4.1056392E+03   8.3255769E+05
     3.8500000E+02   4.1054429E+03   4.5202084E+05
     3.8600000E+02   4.1053691E+03   3.3428178E+05
     3.8700000E+02   4.1053540E+03   3.1183053E+05
     3.8800000E+02   4.1056812E+03   9.2674550E+05
     3.8900000E+02   4.1054829E+03   5.2219753E+05
     3.9000000E+02   4.1053540E+03   3.1160831E+05
     3.9100000E+02   4.1053569E+03   3.1596644E+05
     3.9200000E+02   4.1052939E+03   2.2864692E+05
     3.9300000E+02   4.1052686E+03   1.9647542E+05
     3.9400000E+02   4.1053511E+03   3.0707072E+05
     3.9500000E+02   4.1052949E+03   2.3003794E+05
     3.9600000E+02   4.1052729E+03   2.0205906E+05
     3.9700000E+02   4.1052393E+03   1.6199080E+05
     3.9800000E+02   4.1052222E+03   1.4321281E+05
     3.9900000E+02   4.1053198E+03   2.6259781E+05
     4.0000000E+02   4.1052490E+03   1.7353414E+05
     4.0100000E+02   4.1054194E+03   4.1334097E+05
     4.0200000E+02   4.1053691E+03   3.3424706E+05
     4.0300000E+02   4.1052881E+03   2.2072839E+05
     4.0400000E+02   4.1052534E+03   1.7850066E+05
