 "GAGE No.    8:  K,I,J Coord. =     1,   61,    6;  STREAM SEGMENT =    32;  REACH =     5 "
     "DATA: Time           Stage            Flow"
     3.8600000E+02   3.5299189E+03   1.1334000E+06
     3.8700000E+02   3.5298828E+03   1.0602158E+06
     3.8800000E+02   3.5307324E+03   3.2599655E+06
     3.8900000E+02   3.5302112E+03   1.7953564E+06
     3.9000000E+02   3.5298794E+03   1.0533842E+06
     3.9100000E+02   3.5298767E+03   1.0477841E+06
     3.9200000E+02   3.5297080E+03   7.3403981E+05
     3.9300000E+02   3.5296304E+03   6.0499131E+05
     3.9400000E+02   3.5298479E+03   9.9115538E+05
     3.9500000E+02   3.5297012E+03   7.2240944E+05
     3.9600000E+02   3.5296504E+03   6.3710856E+05
     3.9700000E+02   3.5295586E+03   4.9453253E+05
     3.9800000E+02   3.5295059E+03   4.1957075E+05
     3.9900000E+02   3.5297542E+03   8.1527556E+05
     4.0000000E+02   3.5295776E+03   5.2301812E+05
     4.0100000E+02   3.5300593E+03   1.4361621E+06
     4.0200000E+02   3.5299158E+03   1.1267472E+06
     4.0300000E+02   3.5296987E+03   7.1821444E+05
     4.0400000E+02   3.5296040E+03   5.6325144E+05
     4.0500000E+02   3.5295356E+03   4.6132475E+05
     4.0600000E+02   3.5294849E+03   3.9079603E+05
     4.0700000E+02   3.5294495E+03   3.4461400E+05
     4.0800000E+02   3.5294204E+03   3.0812988E+05
     4.0900000E+02   3.5293967E+03   2.7988403E+05
     4.1000000E+02   3.5293782E+03   2.5843070E+05
     4.1100000E+02   3.5293640E+03   2.4260197E+05
     4.1200000E+02   3.5293970E+03   2.7999966E+05
     4.1300000E+02   3.5295520E+03   4.8478866E+05
     4.1400000E+02   3.5294846E+03   3.9037716E+05
     4.1500000E+02   3.5295085E+03   4.2286944E+05
     4.1600000E+02   3.5294980E+03   4.0852241E+05
     4.1700000E+02   3.5294329E+03   3.2331581E+05
     4.1800000E+02   3.5294028E+03   2.8706166E+05
     4.1900000E+02   3.5294619E+03   3.6039019E+05
     4.2000000E+02   3.5294207E+03   3.0820334E+05
     4.2100000E+02   3.5296028E+03   5.6123575E+05
     4.2200000E+02   3.5294702E+03   3.7117500E+05
     4.2300000E+02   3.5294204E+03   3.0802691E+05
     4.2400000E+02   3.5293926E+03   2.7494175E+05
     4.2500000E+02   3.5294429E+03   3.3598472E+05
     4.2600000E+02   3.5294636E+03   3.6257000E+05
     4.2700000E+02   3.5293962E+03   2.7919481E+05
     4.2800000E+02   3.5293828E+03   2.6343450E+05
     4.2900000E+02   3.5293550E+03   2.3239903E+05
     4.3000000E+02   3.5293992E+03   2.8259041E+05
     4.3100000E+02   3.5296196E+03   5.8744506E+05
     4.3200000E+02   3.5295984E+03   5.5412881E+05
     4.3300000E+02   3.5294839E+03   3.8928050E+05
     4.3400000E+02   3.5294341E+03   3.2492288E+05
     4.3500000E+02   3.5294087E+03   2.9386450E+05
     4.3600000E+02   3.5295166E+03   4.3402009E+05
     4.3700000E+02   3.5304023E+03   2.2911150E+06
     4.3800000E+02   3.5297341E+03   7.7926762E+05
     4.3900000E+02   3.5296270E+03   5.9941038E+05
     4.4000000E+02   3.5296853E+03   6.9488088E+05
     4.4100000E+02   3.5295583E+03   4.9422750E+05
     4.4200000E+02   3.5301804E+03   1.7198789E+06
     4.4300000E+02   3.5297209E+03   7.5632975E+05
     4.4400000E+02   3.5296917E+03   7.0589256E+05
     4.4500000E+02   3.5298799E+03   1.0538300E+06
     4.4600000E+02   3.5296753E+03   6.7843512E+05
     4.4700000E+02   3.5295801E+03   5.2656694E+05
     4.4800000E+02   3.5296497E+03   6.3598906E+05
     4.4900000E+02   3.5298975E+03   1.0892375E+06
     4.5000000E+02   3.5296365E+03   6.1459444E+05
     4.5100000E+02   3.5296067E+03   5.6752919E+05
     4.5200000E+02   3.5297026E+03   7.2460088E+05
     4.5300000E+02   3.5295701E+03   5.1153553E+05
     4.5400000E+02   3.5296372E+03   6.1587131E+05
     4.5500000E+02   3.5296504E+03   6.3731388E+05
     4.5600000E+02   3.5295388E+03   4.6571581E+05
     4.5700000E+02   3.5294902E+03   3.9803481E+05
     4.5800000E+02   3.5294475E+03   3.4196088E+05
     4.5900000E+02   3.5294182E+03   3.0563103E+05
     4.6000000E+02   3.5293938E+03   2.7652209E+05
     4.6100000E+02   3.5293762E+03   2.5625634E+05
     4.6200000E+02   3.5293625E+03   2.4080381E+05
     4.6300000E+02   3.5293484E+03   2.2540203E+05
     4.6400000E+02   3.5293689E+03   2.4783675E+05
     4.6500000E+02   3.5295093E+03   4.2382716E+05
     4.6600000E+02   3.5294009E+03   2.8463447E+05
     4.6700000E+02   3.5293743E+03   2.5399661E+05
     4.6800000E+02   3.5293508E+03   2.2795708E+05
     4.6900000E+02   3.5293333E+03   2.0939828E+05
     4.7000000E+02   3.5293213E+03   1.9693773E+05
     4.7100000E+02   3.5293093E+03   1.8483209E+05
     4.7200000E+02   3.5293003E+03   1.7588361E+05
     4.7300000E+02   3.5292896E+03   1.6569098E+05
     4.7400000E+02   3.5292822E+03   1.5870491E+05
     4.7500000E+02   3.5292827E+03   1.5906648E+05
     4.7600000E+02   3.5292803E+03   1.5695456E+05
     4.7700000E+02   3.5293823E+03   2.6283734E+05
     4.7800000E+02   3.5294495E+03   3.4410303E+05
     4.7900000E+02   3.5293652E+03   2.4348550E+05
     4.8000000E+02   3.5293394E+03   2.1551977E+05
     4.8100000E+02   3.5293206E+03   1.9606989E+05
     4.8200000E+02   3.5293069E+03   1.8236934E+05
     4.8300000E+02   3.5293140E+03   1.8931958E+05
     4.8400000E+02   3.5293191E+03   1.9454669E+05
